ref	pos	strand	u	d	ur	pval	passed
ENST00000794347.1|ENSG00000303417.1|-|-|ENST00000794347|ENSG00000303417|484|	448	-	0	148	0.0	1.0	false
ENST00000794528.1|ENSG00000303439.1|-|-|ENST00000794528|ENSG00000303439|391|	9	-	47	1735	0.027089337175792507	7.229532184238526e-25	true
ENST00000688886.1|ENSG00000289006.1|-|-|ENST00000688886|ENSG00000289006|2090|	173	+	8	94	0.0851063829787234	3.284097755500855e-9	true
ENST00000550043.1|ENSG00000293235.1|-|OTTHUMT00000408770.1|ENST00000550043|ENSG00000293235|1585|	730	+	10	130	0.07692307692307693	9.790149565546674e-11	true
ENST00000778697.1|ENSG00000301403.1|-|-|ENST00000778697|ENSG00000301403|1375|	84	-	234	4192	0.055820610687022904	2.322665362084537e-184	true
ENST00000563103.1|ENSG00000260035.1|OTTHUMG00000172834.1|OTTHUMT00000420790.1|ENST00000563103|ENSG00000260035|308|	219	+	26	53	0.49056603773584906	7.546478750422189e-49	true
ENST00000570227.2|ENSG00000290426.2|-|OTTHUMT00000421328.1|ENST00000570227|ENSG00000290426|938|	649	+	1	120	0.008333333333333333	0.3630907477758608	false
ENST00000559668.5|ENSG00000290689.2|-|OTTHUMT00000418802.1|ENST00000559668|ENSG00000290689|4253|	1493	+	2	48	0.041666666666666664	0.014165516986716557	false
ENST00000531523.4|ENSG00000255198.7|OTTHUMG00000166082.2|OTTHUMT00000387781.1|SNHG9-201|SNHG9|712|	37	-	235	1260	0.1865079365079365	1.06849254689324e-310	true
ENST00000531523.4|ENSG00000255198.7|OTTHUMG00000166082.2|OTTHUMT00000387781.1|SNHG9-201|SNHG9|712|	38	-	127	1218	0.10426929392446634	4.07831453583909e-135	true
ENST00000537889.2|ENSG00000290391.2|-|OTTHUMT00000398420.1|ENST00000537889|ENSG00000290391|1758|	1647	+	13	45	0.28888888888888886	1.908968563419767e-21	true
ENST00000569969.5|ENSG00000261067.7|OTTHUMG00000176707.1|OTTHUMT00000433224.1|ENST00000569969|ENSG00000261067|5296|	827	+	2	169	0.011834319526627219	0.13303602175527923	false
ENST00000591758.1|ENSG00000293016.1|-|OTTHUMT00000460612.1|ENST00000591758|ENSG00000293016|566|	547	+	18	816	0.022058823529411766	4.272247349060035e-9	true
ENST00000572404.1|ENSG00000262533.1|OTTHUMG00000177679.1|OTTHUMT00000438469.1|ENST00000572404|ENSG00000262533|422|	288	-	0	163	0.0	1.0	false
ENST00000690855.2|ENSG00000289252.2|-|-|ENST00000690855|ENSG00000289252|1640|	385	-	37	481	0.07692307692307693	1.0648450940360933e-35	true
ENST00000582965.4|ENSG00000266402.6|OTTHUMG00000178880.1|OTTHUMT00000443742.1|SNHG25-202|SNHG25|1068|	477	+	18	548	0.032846715328467155	7.74766609432399e-12	true
ENST00000576554.1|ENSG00000262413.1|OTTHUMG00000177881.1|OTTHUMT00000439448.1|ENST00000576554|ENSG00000262413|565|	445	-	11	257	0.042801556420233464	5.810589269485363e-9	true
ENST00000623459.1|ENSG00000279753.1|OTTHUMG00000181870.1|OTTHUMT00000458023.1|ENST00000623459|ENSG00000279753|338|	104	-	0	126	0.0	1.0	false
ENST00000591657.1|ENSG00000267484.1|OTTHUMG00000180510.1|OTTHUMT00000451703.1|ENST00000591657|ENSG00000267484|511|	202	-	2	215	0.009302325581395349	0.19350617383051807	false
ENST00000784178.1|ENSG00000293178.2|-|-|ENST00000784178|ENSG00000293178|2913|	2451	+	0	162	0.0	1.0	false
ENST00000764108.1|ENSG00000289292.3|-|-|ENST00000764108|ENSG00000289292|932|	336	+	17	501	0.033932135728542916	1.761842692470589e-11	true
ENST00000652665.2|ENSG00000293202.2|-|OTTHUMT00000500174.2|ENST00000652665|ENSG00000293202|1205|	107	+	0	38	0.0	1.0	false
ENST00000652221.2|ENSG00000293485.2|-|OTTHUMT00000499618.2|SERHL-205|SERHL|2459|	1359	-	1	79	0.012658227848101266	0.25695053543890023	false
ENST00000413911.1|ENSG00000228509.8|OTTHUMG00000154512.1|OTTHUMT00000335622.1|ENST00000413911|ENSG00000228509|919|	654	-	3	99	0.030303030303030304	0.006338162620381332	false
ENST00000715290.1|ENSG00000230337.5|OTTHUMG00000002122.1|-|EXOSC10-AS1-205|EXOSC10-AS1|2401|	1747	-	1	204	0.004901960784313725	0.5355576131639683	false
ENST00000593791.1|ENSG00000268983.1|OTTHUMG00000183109.1|OTTHUMT00000465112.1|KXD1-AS1-201|KXD1-AS1|432|	317	-	52	405	0.12839506172839507	3.1124342335000546e-61	true
ENST00000540866.2|ENSG00000256028.2|OTTHUMG00000168770.1|OTTHUMT00000400991.1|ENST00000540866|ENSG00000256028|5618|	1840	+	0	30	0.0	1.0	false
ENST00000619210.1|ENSG00000293329.2|-|OTTHUMT00000477544.1|DUXAP9-205|DUXAP9|1060|	813	+	4	45	0.08888888888888889	0.000026120742593029834	true
ENST00000786433.1|ENSG00000302407.1|-|-|ENST00000786433|ENSG00000302407|474|	84	-	0	94	0.0	1.0	false
ENST00000429761.2|ENSG00000228925.2|OTTHUMG00000153091.2|OTTHUMT00000329487.2|ENST00000429761|ENSG00000228925|1874|	1036	-	10	147	0.06802721088435375	3.2932379753148494e-10	true
ENST00000589360.1|ENSG00000267436.1|OTTHUMG00000181924.1|OTTHUMT00000458321.1|MFSD12-AS1-201|MFSD12-AS1|565|	5	-	13	235	0.05531914893617021	1.030212706189848e-11	true
ENST00000485974.1|ENSG00000244151.1|OTTHUMG00000158693.1|OTTHUMT00000351765.1|ENST00000485974|ENSG00000244151|1230|	459	-	38	311	0.12218649517684887	2.3551475388952186e-44	true
ENST00000692808.2|ENSG00000288813.2|-|-|ENST00000692808|ENSG00000288813|1474|	466	-	2	57	0.03508771929824561	0.019602963406862878	false
ENST00000609955.1|ENSG00000273275.1|OTTHUMG00000185954.1|OTTHUMT00000471823.1|ENST00000609955|ENSG00000273275|700|	212	-	0	192	0.0	1.0	false
ENST00000419300.3|ENSG00000204054.15|OTTHUMG00000020783.66|OTTHUMT00000106519.3|LINC00963-202|LINC00963|9557|	2327	+	29	155	0.1870967741935484	6.524516363843489e-40	true
ENST00000566287.1|ENSG00000261641.2|OTTHUMG00000176553.1|OTTHUMT00000432521.1|ENST00000566287|ENSG00000261641|1124|	422	-	22	53	0.41509433962264153	1.7839719027640303e-39	true
ENST00000754552.1|ENSG00000289576.3|-|-|ENST00000754552|ENSG00000289576|1378|	1236	+	1	75	0.013333333333333334	0.2456924170542497	false
ENST00000623557.1|ENSG00000280211.1|OTTHUMG00000176904.1|OTTHUMT00000434290.1|ENST00000623557|ENSG00000280211|2502|	998	-	0	81	0.0	1.0	false
ENST00000736451.1|ENSG00000296107.1|-|-|ENST00000736451|ENSG00000296107|798|	468	-	3	30	0.1	0.0001988239299673801	true
ENST00000601701.1|ENSG00000228748.3|OTTHUMG00000018545.2|OTTHUMT00000461758.1|ENST00000601701|ENSG00000228748|987|	226	-	1	148	0.006756756756756757	0.42672589983881426	false
ENST00000417970.2|ENSG00000232814.2|OTTHUMG00000149649.2|OTTHUMT00000312863.2|COL4A2-AS1-201|COL4A2-AS1|540|	27	-	6	83	0.07228915662650602	8.226645781068708e-7	true
ENST00000450578.1|ENSG00000293150.1|-|OTTHUMT00000332326.2|ENST00000450578|ENSG00000293150|752|	502	+	0	131	0.0	1.0	false
ENST00000540866.2|ENSG00000256028.2|OTTHUMG00000168770.1|OTTHUMT00000400991.1|ENST00000540866|ENSG00000256028|5618|	5420	+	4	313	0.012779552715654952	0.03131169675486206	false
ENST00000791655.1|ENSG00000303088.1|-|-|ENST00000791655|ENSG00000303088|853|	255	-	0	49	0.0	1.0	false
ENST00000619932.4|ENSG00000291005.2|-|OTTHUMT00000478301.1|NBPF25P-202|NBPF25P|3827|	2632	+	1	99	0.010101010101010102	0.31077029748399676	false
ENST00000660063.1|ENSG00000287086.1|OTTHUMG00000193580.1|OTTHUMT00000503631.1|ENST00000660063|ENSG00000287086|1173|	1146	-	0	115	0.0	1.0	false
ENST00000750477.1|ENSG00000297719.1|-|-|ENST00000750477|ENSG00000297719|925|	25	-	15	185	0.08108108108108109	9.829941121354422e-16	true
ENST00000688369.3|ENSG00000249572.4|OTTHUMG00000162003.1|-|TARS1-DT-202|TARS1-DT|1916|	183	-	0	165	0.0	1.0	false
ENST00000770236.1|ENSG00000300223.1|-|-|ENST00000770236|ENSG00000300223|424|	130	-	1	221	0.004524886877828055	0.5643114276643123	false
ENST00000765697.1|ENSG00000299695.1|-|-|ENST00000765697|ENSG00000299695|912|	406	-	1	148	0.006756756756756757	0.42672589983881426	false
ENST00000652221.2|ENSG00000293485.2|-|OTTHUMT00000499618.2|SERHL-205|SERHL|2459|	1109	-	0	116	0.0	1.0	false
ENST00000587312.1|ENSG00000267727.1|OTTHUMG00000180733.1|OTTHUMT00000450853.1|ENST00000587312|ENSG00000267727|482|	237	-	0	144	0.0	1.0	false
ENST00000772454.1|ENSG00000300507.1|-|-|ENST00000772454|ENSG00000300507|731|	267	-	0	155	0.0	1.0	false
ENST00000605085.1|ENSG00000271380.1|OTTHUMG00000185142.1|OTTHUMT00000469658.1|PYGO2-AS1-201|PYGO2-AS1|799|	652	-	1	241	0.004149377593360996	0.5958687551468441	false
ENST00000519902.2|ENSG00000293314.2|-|OTTHUMT00000376512.1|SDAD1P1-202|SDAD1P1|3209|	1938	+	0	161	0.0	1.0	false
ENST00000333487.2|ENSG00000184068.2|OTTHUMG00000151272.1|OTTHUMT00000322047.1|SREBF2-AS1-201|SREBF2-AS1|2989|	862	-	1	67	0.014925373134328358	0.22266187261917406	false
ENST00000633719.1|ENSG00000292982.2|-|OTTHUMT00000475086.2|WASH5P-209|WASH5P|4412|	2790	+	0	23	0.0	1.0	false
ENST00000531730.1|ENSG00000255050.1|OTTHUMG00000165158.1|OTTHUMT00000382260.1|ENST00000531730|ENSG00000255050|1173|	549	-	20	34	0.5882352941176471	4.054304775751538e-40	true
ENST00000799624.1|ENSG00000304086.1|-|-|ENST00000799624|ENSG00000304086|705|	45	+	6	51	0.11764705882352941	4.3496253432650254e-8	true
ENST00000623181.1|ENSG00000279649.1|OTTHUMG00000177438.1|OTTHUMT00000436908.1|ENST00000623181|ENSG00000279649|2704|	1522	-	0	21	0.0	1.0	false
ENST00000555043.2|ENSG00000258377.2|OTTHUMG00000170874.1|OTTHUMT00000410795.1|ENST00000555043|ENSG00000258377|2535|	1242	-	1	158	0.006329113924050633	0.447877493215463	false
ENST00000555562.1|ENSG00000258920.1|OTTHUMG00000170973.1|OTTHUMT00000411017.1|FOXN3-AS1-201|FOXN3-AS1|1077|	398	+	8	20	0.4	4.7564155047035225e-15	true
ENST00000555043.2|ENSG00000258377.2|OTTHUMG00000170874.1|OTTHUMT00000410795.1|ENST00000555043|ENSG00000258377|2535|	1935	-	0	190	0.0	1.0	false
ENST00000719830.1|ENSG00000293906.1|-|-|ENST00000719830|ENSG00000293906|1384|	216	-	0	190	0.0	1.0	false
ENST00000752923.1|ENSG00000298098.1|-|-|ENST00000752923|ENSG00000298098|807|	225	-	4	109	0.03669724770642202	0.0008060470767805185	true
ENST00000603791.1|ENSG00000270504.2|OTTHUMG00000185108.1|OTTHUMT00000469606.1|ENST00000603791|ENSG00000270504|2761|	505	-	7	122	0.05737704918032787	4.812125603831334e-7	true
ENST00000687345.1|ENSG00000289613.1|-|-|ENST00000687345|ENSG00000289613|1194|	635	-	0	175	0.0	1.0	false
ENST00000585075.1|ENSG00000263843.1|OTTHUMG00000179606.1|OTTHUMT00000447278.1|MIF4GD-DT-202|MIF4GD-DT|2527|	1765	-	0	99	0.0	1.0	false
ENST00000728699.1|ENSG00000295227.1|-|-|ENST00000728699|ENSG00000295227|973|	804	-	2	139	0.014388489208633094	0.09653689858567857	false
ENST00000736664.1|ENSG00000296127.1|-|-|ENST00000736664|ENSG00000296127|696|	106	-	31	421	0.07363420427553444	1.3583846230931626e-29	true
ENST00000578315.1|ENSG00000293206.1|-|OTTHUMT00000443627.1|ENST00000578315|ENSG00000293206|730|	435	+	1	109	0.009174311926605505	0.3362002033643219	false
ENST00000764685.1|ENSG00000299571.1|-|-|ENST00000764685|ENSG00000299571|253|	55	-	64	1818	0.0352035203520352	9.149161431695614e-40	true
ENST00000608318.3|ENSG00000290791.2|-|OTTHUMT00000498320.1|ENST00000608318|ENSG00000290791|4329|	106	-	0	168	0.0	1.0	false
ENST00000785006.1|ENSG00000302206.1|-|-|ENST00000785006|ENSG00000302206|996|	960	+	3	210	0.014285714285714285	0.04538964733067764	false
ENST00000586923.1|ENSG00000276570.1|OTTHUMG00000180703.1|OTTHUMT00000452661.1|ENST00000586923|ENSG00000276570|3061|	439	+	1	136	0.007352941176470588	0.40027166864531005	false
ENST00000756840.1|ENSG00000271395.3|OTTHUMG00000184176.3|-|LINC02336-204|LINC02336|1470|	1042	-	0	119	0.0	1.0	false
ENST00000418300.1|ENSG00000242590.1|OTTHUMG00000040780.1|OTTHUMT00000097999.1|ENST00000418300|ENSG00000242590|402|	62	+	0	188	0.0	1.0	false
ENST00000480546.1|ENSG00000293162.1|-|OTTHUMT00000351483.1|ENST00000480546|ENSG00000293162|3350|	882	+	0	160	0.0	1.0	false
ENST00000580121.1|ENSG00000265784.1|OTTHUMG00000178867.1|OTTHUMT00000443695.1|ENST00000580121|ENSG00000265784|456|	69	-	1	167	0.005988023952095809	0.46624584602873564	false
ENST00000660385.1|ENSG00000288066.1|OTTHUMG00000195803.1|OTTHUMT00000528866.1|ENST00000660385|ENSG00000288066|1912|	256	-	17	44	0.38636363636363635	3.614664966897875e-30	true
ENST00000578070.5|ENSG00000290928.2|-|OTTHUMT00000444256.1|ENST00000578070|ENSG00000290928|929|	162	+	6	22	0.2727272727272727	1.9781351623328965e-10	true
ENST00000381796.1|ENSG00000205790.2|OTTHUMG00000182047.1|OTTHUMT00000458999.1|DPP9-AS1-201|DPP9-AS1|3071|	2824	-	1	141	0.0070921985815602835	0.4114394749850566	false
ENST00000848405.1|ENSG00000310217.1|-|-|ENST00000848405|ENSG00000310217|916|	516	-	3	196	0.015306122448979591	0.03828876769853098	false
ENST00000824425.1|ENSG00000307181.1|-|-|ENST00000824425|ENSG00000307181|1942|	1350	+	0	128	0.0	1.0	false
ENST00000624094.1|ENSG00000280143.1|OTTHUMG00000167068.1|OTTHUMT00000392880.1|ENST00000624094|ENSG00000280143|5326|	4026	-	2	47	0.0425531914893617	0.013608845039454913	false
ENST00000623210.1|ENSG00000280138.1|OTTHUMG00000168768.1|OTTHUMT00000400950.1|ENST00000623210|ENSG00000280138|18662|	17762	+	1	108	0.009259259259259259	0.33370001722849807	false
ENST00000601684.1|ENSG00000269621.1|OTTHUMG00000183004.1|OTTHUMT00000464652.1|ENST00000601684|ENSG00000269621|629|	455	-	1	218	0.0045871559633027525	0.5593698299864325	false
ENST00000710364.1|ENSG00000292256.1|-|-|ENST00000710364|ENSG00000292256|589|	130	+	8	45	0.17777777777777778	7.487373490679716e-12	true
ENST00000780342.1|ENSG00000280441.4|OTTHUMG00000189419.3|-|ENST00000780342|ENSG00000280441|975|	83	+	1	49	0.02040816326530612	0.16823941558456718	false
ENST00000829358.1|ENSG00000254777.6|OTTHUMG00000165334.2|-|ENST00000829358|ENSG00000254777|681|	319	-	0	101	0.0	1.0	false
ENST00000841327.1|ENSG00000232533.4|OTTHUMG00000152694.1|-|FAM131B-AS2-204|FAM131B-AS2|1203|	81	-	0	62	0.0	1.0	false
ENST00000579126.5|ENSG00000265257.5|OTTHUMG00000179147.1|OTTHUMT00000444985.1|ENST00000579126|ENSG00000265257|914|	432	+	0	209	0.0	1.0	false
ENST00000437417.5|ENSG00000293508.2|-|OTTHUMT00000076182.3|POLR1HASP-282|POLR1HASP|1497|	182	-	0	185	0.0	1.0	false
ENST00000746420.1|ENSG00000297241.1|-|-|ENST00000746420|ENSG00000297241|557|	373	-	0	155	0.0	1.0	false
ENST00000615078.3|ENSG00000277597.3|OTTHUMG00000186785.1|OTTHUMT00000473781.1|ENST00000615078|ENSG00000277597|739|	70	-	1	206	0.0048543689320388345	0.5390365681399709	false
ENST00000623414.1|ENSG00000279569.1|OTTHUMG00000177024.1|OTTHUMT00000434930.1|ENST00000623414|ENSG00000279569|4170|	2297	-	9	111	0.08108108108108109	5.28064108053221e-10	true
ENST00000620144.1|ENSG00000275665.2|OTTHUMG00000188499.1|OTTHUMT00000477443.1|ENST00000620144|ENSG00000275665|563|	453	-	6	59	0.1016949152542373	1.0606266001839921e-7	true
ENST00000641877.1|ENSG00000263798.2|OTTHUMG00000178681.2|OTTHUMT00000493336.1|ENST00000641877|ENSG00000263798|2655|	1969	+	1	132	0.007575757575757576	0.39118504268695864	false
ENST00000527398.1|ENSG00000254641.1|OTTHUMG00000165504.1|OTTHUMT00000384526.1|ENST00000527398|ENSG00000254641|429|	105	-	1	112	0.008928571428571428	0.3436446131139562	false
ENST00000622994.1|ENSG00000279504.1|OTTHUMG00000181750.1|OTTHUMT00000457455.1|ENST00000622994|ENSG00000279504|785|	499	-	0	98	0.0	1.0	false
ENST00000430356.3|ENSG00000237399.7|OTTHUMG00000017558.3|OTTHUMT00000046475.3|PITRM1-AS1-201|PITRM1-AS1|3998|	2988	-	0	76	0.0	1.0	false
ENST00000521666.1|ENSG00000251018.2|OTTHUMG00000163557.1|OTTHUMT00000374168.1|HMMR-AS1-202|HMMR-AS1|800|	749	-	1	220	0.004545454545454545	0.5626704170258465	false
ENST00000569087.2|ENSG00000260257.2|OTTHUMG00000177126.2|OTTHUMT00000435465.2|ENST00000569087|ENSG00000260257|2131|	496	+	0	215	0.0	1.0	false
ENST00000728038.1|ENSG00000295105.1|-|-|ENST00000728038|ENSG00000295105|93|	35	+	1	133	0.007518796992481203	0.3934695252847591	false
ENST00000550043.1|ENSG00000293235.1|-|OTTHUMT00000408770.1|ENST00000550043|ENSG00000293235|1585|	592	+	0	127	0.0	1.0	false
ENST00000447775.1|ENSG00000225578.1|OTTHUMG00000155523.1|OTTHUMT00000340490.1|NCBP2-AS1-201|NCBP2-AS1|562|	478	-	0	94	0.0	1.0	false
ENST00000569274.1|ENSG00000260465.1|OTTHUMG00000173475.1|OTTHUMT00000423238.1|ENST00000569274|ENSG00000260465|1790|	99	-	5	224	0.022321428571428572	0.0016952374889161155	false
ENST00000687171.3|ENSG00000289447.3|-|-|ENST00000687171|ENSG00000289447|2040|	119	-	1	205	0.004878048780487805	0.5373003603446396	false
ENST00000823971.1|ENSG00000307119.1|-|-|ENST00000823971|ENSG00000307119|194|	4	-	7	330	0.021212121212121213	0.0002899154736163271	true
ENST00000566537.1|ENSG00000259952.1|OTTHUMG00000177140.1|OTTHUMT00000435555.1|ENST00000566537|ENSG00000259952|547|	332	-	18	688	0.02616279069767442	3.0044765583638706e-10	true
ENST00000745832.1|ENSG00000235837.2|OTTHUMG00000152479.1|-|ENST00000745832|ENSG00000235837|500|	254	-	9	429	0.02097902097902098	0.00004488592682947056	true
ENST00000528650.1|ENSG00000254452.1|OTTHUMG00000166908.1|OTTHUMT00000391827.1|ENST00000528650|ENSG00000254452|480|	269	-	0	163	0.0	1.0	false
ENST00000745810.1|ENSG00000297142.1|-|-|ENST00000745810|ENSG00000297142|958|	518	-	18	197	0.09137055837563451	1.6112152515138085e-19	true
ENST00000726311.1|ENSG00000294850.1|-|-|ENST00000726311|ENSG00000294850|655|	198	+	33	1127	0.029281277728482696	6.180772258127347e-19	true
ENST00000586923.1|ENSG00000276570.1|OTTHUMG00000180703.1|OTTHUMT00000452661.1|ENST00000586923|ENSG00000276570|3061|	280	+	0	100	0.0	1.0	false
ENST00000728699.1|ENSG00000295227.1|-|-|ENST00000728699|ENSG00000295227|973|	792	-	1	241	0.004149377593360996	0.5958687551468441	false
ENST00000548595.1|ENSG00000257553.1|OTTHUMG00000170262.1|OTTHUMT00000408229.1|ENST00000548595|ENSG00000257553|434|	100	-	0	152	0.0	1.0	false
ENST00000607421.3|ENSG00000272173.3|OTTHUMG00000185702.1|OTTHUMT00000471024.1|ENST00000607421|ENSG00000272173|1221|	196	-	20	482	0.04149377593360996	7.42017273140426e-15	true
ENST00000688369.3|ENSG00000249572.4|OTTHUMG00000162003.1|-|TARS1-DT-202|TARS1-DT|1916|	232	-	2	189	0.010582010582010581	0.158815206797189	false
ENST00000414640.1|ENSG00000224407.1|OTTHUMG00000037756.1|OTTHUMT00000092101.1|ENST00000414640|ENSG00000224407|1029|	471	-	0	230	0.0	1.0	false
ENST00000747309.1|ENSG00000287042.4|OTTHUMG00000194875.1|-|ENST00000747309|ENSG00000287042|2167|	451	+	0	96	0.0	1.0	false
ENST00000348993.10|ENSG00000291159.2|-|OTTHUMT00000308966.4|ENST00000348993|ENSG00000291159|8986|	7315	-	1	128	0.0078125	0.3819607431070852	false
ENST00000619932.4|ENSG00000291005.2|-|OTTHUMT00000478301.1|NBPF25P-202|NBPF25P|3827|	1099	+	0	189	0.0	1.0	false
ENST00000540502.2|ENSG00000290394.3|-|OTTHUMT00000398569.1|PKD1P6-NPIPP1-206|PKD1P6-NPIPP1|6144|	88	+	6	109	0.05504587155963303	4.061121732641824e-6	true
ENST00000836966.1|ENSG00000308871.1|-|-|ENST00000836966|ENSG00000308871|383|	150	-	1	127	0.007874015748031496	0.3796329129551176	false
ENST00000449248.1|ENSG00000235027.1|OTTHUMG00000045360.2|OTTHUMT00000105341.2|PRADX-201|PRADX|2015|	956	-	2	317	0.006309148264984227	0.33370050349751396	false
ENST00000540502.2|ENSG00000290394.3|-|OTTHUMT00000398569.1|PKD1P6-NPIPP1-206|PKD1P6-NPIPP1|6144|	97	+	1	131	0.007633587786259542	0.38889195563982354	false
ENST00000601192.1|ENSG00000269604.1|OTTHUMG00000182049.1|OTTHUMT00000459001.1|ENST00000601192|ENSG00000269604|3568|	946	-	0	77	0.0	1.0	false
ENST00000493504.1|ENSG00000267858.9|OTTHUMG00000183549.3|OTTHUMT00000350753.1|MZF1-AS1-204|MZF1-AS1|3282|	2398	+	22	59	0.3728813559322034	3.3838021385191285e-38	true
ENST00000604546.2|ENSG00000270361.2|OTTHUMG00000185167.1|OTTHUMT00000469715.1|ENST00000604546|ENSG00000270361|1600|	79	-	2	151	0.013245033112582781	0.11076888423341924	false
ENST00000446022.1|ENSG00000224729.7|OTTHUMG00000156674.3|OTTHUMT00000345284.1|PCOLCE-AS1-202|PCOLCE-AS1|456|	95	-	0	197	0.0	1.0	false
ENST00000784178.1|ENSG00000293178.2|-|-|ENST00000784178|ENSG00000293178|2913|	1843	+	109	449	0.24276169265033407	5.854070658105614e-159	true
ENST00000580962.1|ENSG00000263986.1|OTTHUMG00000178940.1|OTTHUMT00000444063.1|ENST00000580962|ENSG00000263986|504|	214	-	0	202	0.0	1.0	false
ENST00000441212.1|ENSG00000226963.1|OTTHUMG00000154231.1|OTTHUMT00000334501.1|ENST00000441212|ENSG00000226963|558|	424	-	1	36	0.027777777777777776	0.1265797285812215	false
ENST00000577746.1|ENSG00000266872.1|OTTHUMG00000179258.1|OTTHUMT00000445491.1|ENST00000577746|ENSG00000266872|656|	489	-	0	39	0.0	1.0	false
ENST00000630155.1|ENSG00000280594.4|OTTHUMG00000190270.1|OTTHUMT00000484437.1|BTG3-AS1-202|BTG3-AS1|2341|	1089	-	0	136	0.0	1.0	false
ENST00000453348.2|ENSG00000236081.2|OTTHUMG00000151496.1|OTTHUMT00000322894.1|ELFN1-AS1-202|ELFN1-AS1|688|	574	+	1	50	0.02	0.1713604666655385	false
ENST00000821788.1|ENSG00000306884.1|-|-|ENST00000821788|ENSG00000306884|632|	354	-	6	68	0.08823529411764706	2.5031231835635593e-7	true
ENST00000608809.1|ENSG00000273254.1|OTTHUMG00000186465.1|OTTHUMT00000473198.1|ENST00000608809|ENSG00000273254|636|	164	-	0	117	0.0	1.0	false
ENST00000810787.1|ENSG00000305402.1|-|-|ENST00000810787|ENSG00000305402|497|	283	+	0	191	0.0	1.0	false
